year,conference,paper,author,institute
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Xizhou Zhu,SenseTime Research
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Siqi Chai,Wuhan University
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Senyao Du,Wuhan University
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Tianwei Lin,Wuhan University
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Wenhai Wang,Shanghai AI Laboratory
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Lewei Lu,SenseTime Research
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Xiaosong Jia,Shanghai AI Laboratory
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Qiang Liu,Wuhan University
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Jifeng Dai,Shanghai AI Laboratory
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Yu Qiao,Shanghai AI Laboratory
2023,CVPR Computer Vision,Planning-oriented Autonomous Driving,Hongyang Li,Shanghai AI Laboratory
2023,FOCS Theory,Strong Bounds for 3-Progressions,Zander Kelley,University of Illinois at UrbanaâChampaignRaghu Meka
2023,FOCS Theory,The Subspace Flatness Conjecture and Faster Integer Programming,Victor Reis,University of Washington
2023,FOCS Theory,The Subspace Flatness Conjecture and Faster Integer Programming,Thomas Rothvoss,University of Washington
2023,FSE Software Engineering,Recommending Analogical APIs via Knowledge Graph Embedding,Mingwei Liu,Fudan University
2023,FSE Software Engineering,Recommending Analogical APIs via Knowledge Graph Embedding,Yanjun Yang,Fudan University
2023,FSE Software Engineering,Recommending Analogical APIs via Knowledge Graph Embedding,Yiling Lou,Fudan University
2023,FSE Software Engineering,Recommending Analogical APIs via Knowledge Graph Embedding,Xin Peng,Fudan University
2023,FSE Software Engineering,Recommending Analogical APIs via Knowledge Graph Embedding,Zhong Zhou,Fudan University
2023,FSE Software Engineering,Recommending Analogical APIs via Knowledge Graph Embedding,Xueying Du,Fudan University
2023,FSE Software Engineering,Recommending Analogical APIs via Knowledge Graph Embedding,Tianyong Yang,Fudan University
2023,FSE Software Engineering,TransRacer: Function Dependence-Guided Transaction Race Detection for Smart Contracts,Chenyang Ma,Nanjing University of Science and Technology
2023,FSE Software Engineering,TransRacer: Function Dependence-Guided Transaction Race Detection for Smart Contracts,Wei Song,Nanjing University of Science and Technology
2023,FSE Software Engineering,TransRacer: Function Dependence-Guided Transaction Race Detection for Smart Contracts,Jeff Huang,Texas A&amp;M University
2023,FSE Software Engineering,LExecutor: Learning-Guided Execution,Beatriz Souza,University of Stuttgart
2023,FSE Software Engineering,LExecutor: Learning-Guided Execution,Michael Pradel,University of Stuttgart
2023,FSE Software Engineering,A Four-Year Study of Student Contributions to OSS vs. OSS4SG with a Lightweight Intervention,Zihan Fang,Vanderbilt University
2023,FSE Software Engineering,A Four-Year Study of Student Contributions to OSS vs. OSS4SG with a Lightweight Intervention,Madeline Endres,University of Michigan
2023,FSE Software Engineering,A Four-Year Study of Student Contributions to OSS vs. OSS4SG with a Lightweight Intervention,Thomas Zimmermann,Microsoft
2023,FSE Software Engineering,A Four-Year Study of Student Contributions to OSS vs. OSS4SG with a Lightweight Intervention,Denae Ford,Microsoft
2023,FSE Software Engineering,A Four-Year Study of Student Contributions to OSS vs. OSS4SG with a Lightweight Intervention,Westley R Weimer,University of Michigan
2023,FSE Software Engineering,A Four-Year Study of Student Contributions to OSS vs. OSS4SG with a Lightweight Intervention,Kevin Leach,Vanderbilt University
2023,FSE Software Engineering,A Four-Year Study of Student Contributions to OSS vs. OSS4SG with a Lightweight Intervention,Yu Huang,Vanderbilt University
2023,FSE Software Engineering,Benchmarking Robustness of AI-Enabled Multi-sensor Fusion Systems: Challenges and Opportunities,Xinyu Gao,Nanjing University
2023,FSE Software Engineering,Benchmarking Robustness of AI-Enabled Multi-sensor Fusion Systems: Challenges and Opportunities,Zhijie Wang,University of Alberta
2023,FSE Software Engineering,Benchmarking Robustness of AI-Enabled Multi-sensor Fusion Systems: Challenges and Opportunities,Yang Feng,Nanjing University
2023,FSE Software Engineering,Benchmarking Robustness of AI-Enabled Multi-sensor Fusion Systems: Challenges and Opportunities,Lei Ma,University of Tokyo
2023,FSE Software Engineering,Benchmarking Robustness of AI-Enabled Multi-sensor Fusion Systems: Challenges and Opportunities,Zhenyu Chen,Nanjing University
2023,FSE Software Engineering,Benchmarking Robustness of AI-Enabled Multi-sensor Fusion Systems: Challenges and Opportunities,Baowen Xu,Nanjing University
2023,FSE Software Engineering,NeuRI: Diversifying DNN Generation via Inductive Rule Inference,Jiawei Liu,University of Illinois at UrbanaâChampaign
2023,FSE Software Engineering,NeuRI: Diversifying DNN Generation via Inductive Rule Inference,Jinjun Peng,Columbia University
2023,FSE Software Engineering,NeuRI: Diversifying DNN Generation via Inductive Rule Inference,Yuyao Wang,Nanjing University
2023,FSE Software Engineering,NeuRI: Diversifying DNN Generation via Inductive Rule Inference,Lingming Zhang,University of Illinois at UrbanaâChampaign
2023,FSE Software Engineering,Can Machine Learning Pipelines Be Better Configured?,Yibo Wang,Northeastern University
2023,FSE Software Engineering,Can Machine Learning Pipelines Be Better Configured?,Ying Wang,Northeastern University
2023,FSE Software Engineering,Can Machine Learning Pipelines Be Better Configured?,Tingwei Zhang,Northeastern University
2023,FSE Software Engineering,Can Machine Learning Pipelines Be Better Configured?,Yue Yu,National University of Defense Technology
2023,FSE Software Engineering,Can Machine Learning Pipelines Be Better Configured?,Shing-Chi Cheung,Hong Kong University of Science and Technology
2023,FSE Software Engineering,Can Machine Learning Pipelines Be Better Configured?,Hai Yu,Northeastern University
2023,FSE Software Engineering,Can Machine Learning Pipelines Be Better Configured?,Zhiliang Zhu,Northeastern University
2023,FSE Software Engineering,An Automated Approach to Extracting Local Variables,Xiaye Chi,Beijing Institute of Technology
2023,FSE Software Engineering,An Automated Approach to Extracting Local Variables,Hui Liu,Beijing Institute of Technology
2023,FSE Software Engineering,An Automated Approach to Extracting Local Variables,Guangjie Li,National Innovation Institute of Defense Technology
2023,FSE Software Engineering,An Automated Approach to Extracting Local Variables,Weixiao Wang,Beijing Institute of Technology
2023,FSE Software Engineering,An Automated Approach to Extracting Local Variables,Yunni Xia,Chongqing University
2023,FSE Software Engineering,An Automated Approach to Extracting Local Variables,Yanjie Jiang,Beijing Institute of Technology
2023,FSE Software Engineering,An Automated Approach to Extracting Local Variables,Yuxia Zhang,Beijing Institute of Technology
2023,FSE Software Engineering,An Automated Approach to Extracting Local Variables,Weixing Ji,Beijing Institute of Technology
2023,FSE Software Engineering,"A Highly Scalable, Hybrid, Cross-Platform Timing Analysis Framework Providing Accurate Differential Throughput Estimation via Instruction-Level Tracing",Min-Yih Hsu,University of California
2023,FSE Software Engineering,"A Highly Scalable, Hybrid, Cross-Platform Timing Analysis Framework Providing Accurate Differential Throughput Estimation via Instruction-Level Tracing",Felicitas Hetzelt,University of California
2023,FSE Software Engineering,"A Highly Scalable, Hybrid, Cross-Platform Timing Analysis Framework Providing Accurate Differential Throughput Estimation via Instruction-Level Tracing",David Gens,University of California
2023,FSE Software Engineering,"A Highly Scalable, Hybrid, Cross-Platform Timing Analysis Framework Providing Accurate Differential Throughput Estimation via Instruction-Level Tracing",Michael Maitland,SiFive
2023,FSE Software Engineering,"A Highly Scalable, Hybrid, Cross-Platform Timing Analysis Framework Providing Accurate Differential Throughput Estimation via Instruction-Level Tracing",Michael Franz,University of California
2023,FSE Software Engineering,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,Ruoxi Sun,CSIRO's Data61
2023,FSE Software Engineering,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,Minhui Xue,CSIRO's Data61
2023,FSE Software Engineering,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,Gareth Tyson,Hong Kong University of Science and Technology
2023,FSE Software Engineering,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,Tian Dong,Shanghai Jiao Tong University
2023,FSE Software Engineering,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,Shaofeng Li,Peng Cheng Laboratory
2023,FSE Software Engineering,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,Shuo Wang,CSIRO's Data61
2023,FSE Software Engineering,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,Haojin Zhu,Shanghai Jiao Tong University
2023,FSE Software Engineering,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,Seyit Camtepe,CSIRO's Data61
2023,FSE Software Engineering,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,Surya Nepal,CSIRO's Data61
2023,FSE Software Engineering,Speeding up SMT Solving via Compiler Optimization,Benjamin Mikek,Georgia Institute of Technology
2023,FSE Software Engineering,Speeding up SMT Solving via Compiler Optimization,Qirun Zhang,Georgia Institute of Technology
2023,FSE Software Engineering,Baldur: Whole-Proof Generation and Repair with Large Language Models,Emily First,University of Massachusetts Amherst
2023,FSE Software Engineering,Baldur: Whole-Proof Generation and Repair with Large Language Models,Markus Rabe,Augment Computing
2023,FSE Software Engineering,Baldur: Whole-Proof Generation and Repair with Large Language Models,Talia Ringer,University of Illinois at UrbanaâChampaign
2023,FSE Software Engineering,Baldur: Whole-Proof Generation and Repair with Large Language Models,Yuriy Brun,University of Massachusetts Amherst
2023,ICCV Computer Vision,Adding Conditional Control to Text-to-Image Diffusion Models,Lvmin Zhang,Stanford University
2023,ICCV Computer Vision,Adding Conditional Control to Text-to-Image Diffusion Models,Anyi Rao,Stanford University
2023,ICCV Computer Vision,Adding Conditional Control to Text-to-Image Diffusion Models,Maneesh Agrawala,Stanford University
2023,ICCV Computer Vision,Passive Ultra-Wideband Single-Photon Imaging,Mian Wei,University of Toronto
2023,ICCV Computer Vision,Passive Ultra-Wideband Single-Photon Imaging,Sotiris Nousias,University of Toronto
2023,ICCV Computer Vision,Passive Ultra-Wideband Single-Photon Imaging,Rahul Gulve,University of Toronto
2023,ICCV Computer Vision,Passive Ultra-Wideband Single-Photon Imaging,David B. Lindell,University of Toronto
2023,ICCV Computer Vision,Passive Ultra-Wideband Single-Photon Imaging,Kiriakos N. Kutulakos,University of Toronto
2023,ICML Machine Learning,Learning-Rate-Free Learning by D-Adaptation,Aaron Defazio,MetaKonstantin Mishchenko
2023,ICML Machine Learning,A Watermark for Large Language Models,John Kirchenbauer,University of Maryland
2023,ICML Machine Learning,A Watermark for Large Language Models,Jonas Geiping,University of Maryland
2023,ICML Machine Learning,A Watermark for Large Language Models,Yuxin Wen,University of Maryland
2023,ICML Machine Learning,A Watermark for Large Language Models,Jonathan Katz,University of Maryland
2023,ICML Machine Learning,A Watermark for Large Language Models,Ian Miers,University of Maryland
2023,ICML Machine Learning,A Watermark for Large Language Models,Tom Goldstein,University of Maryland
